,doc,obs,pred
260,576026newsML.txt,FumikoFujisaki,DarrenSchuettler
261,577818newsML.txt,FumikoFujisaki,DarrenSchuettler
262,579074newsML.txt,FumikoFujisaki,AaronPressman
263,579118newsML.txt,FumikoFujisaki,FumikoFujisaki
264,579138newsML.txt,FumikoFujisaki,AaronPressman
265,582428newsML.txt,FumikoFujisaki,RogerFillion
266,280506newsML.txt,GrahamEarnshaw,GrahamEarnshaw
267,282033newsML.txt,GrahamEarnshaw,GrahamEarnshaw
268,282596newsML.txt,GrahamEarnshaw,GrahamEarnshaw
269,282943newsML.txt,GrahamEarnshaw,GrahamEarnshaw
270,286622newsML.txt,GrahamEarnshaw,GrahamEarnshaw
271,289721newsML.txt,GrahamEarnshaw,GrahamEarnshaw
272,295075newsML.txt,GrahamEarnshaw,GrahamEarnshaw
273,29583newsML.txt,GrahamEarnshaw,FumikoFujisaki
274,297901newsML.txt,GrahamEarnshaw,AlexanderSmith
275,297963newsML.txt,GrahamEarnshaw,GrahamEarnshaw
276,300593newsML.txt,GrahamEarnshaw,GrahamEarnshaw
277,302826newsML.txt,GrahamEarnshaw,GrahamEarnshaw
278,302877newsML.txt,GrahamEarnshaw,GrahamEarnshaw
279,307358newsML.txt,GrahamEarnshaw,GrahamEarnshaw
280,311848newsML.txt,GrahamEarnshaw,GrahamEarnshaw
281,313680newsML.txt,GrahamEarnshaw,GrahamEarnshaw
282,316210newsML.txt,GrahamEarnshaw,GrahamEarnshaw
283,316849newsML.txt,GrahamEarnshaw,GrahamEarnshaw
284,319987newsML.txt,GrahamEarnshaw,GrahamEarnshaw
285,323070newsML.txt,GrahamEarnshaw,GrahamEarnshaw
286,323511newsML.txt,GrahamEarnshaw,GrahamEarnshaw
287,329312newsML.txt,GrahamEarnshaw,DarrenSchuettler
288,332361newsML.txt,GrahamEarnshaw,GrahamEarnshaw
289,336170newsML.txt,GrahamEarnshaw,DarrenSchuettler
290,336225newsML.txt,GrahamEarnshaw,DarrenSchuettler
291,336525newsML.txt,GrahamEarnshaw,DarrenSchuettler
292,339247newsML.txt,GrahamEarnshaw,DarrenSchuettler
293,340760newsML.txt,GrahamEarnshaw,HeatherScoffield
294,342423newsML.txt,GrahamEarnshaw,GrahamEarnshaw
295,348646newsML.txt,GrahamEarnshaw,MarkBendeich
296,380091newsML.txt,GrahamEarnshaw,JoWinterbottom
297,381277newsML.txt,GrahamEarnshaw,DarrenSchuettler
298,382223newsML.txt,GrahamEarnshaw,LynneO'Donnell
299,382233newsML.txt,GrahamEarnshaw,KarlPenhaul
300,387985newsML.txt,GrahamEarnshaw,GrahamEarnshaw
301,392139newsML.txt,GrahamEarnshaw,GrahamEarnshaw
302,392211newsML.txt,GrahamEarnshaw,GrahamEarnshaw
303,394093newsML.txt,GrahamEarnshaw,GrahamEarnshaw
304,395461newsML.txt,GrahamEarnshaw,GrahamEarnshaw
305,395486newsML.txt,GrahamEarnshaw,GrahamEarnshaw
306,395507newsML.txt,GrahamEarnshaw,BernardHickey
307,395978newsML.txt,GrahamEarnshaw,GrahamEarnshaw
308,396702newsML.txt,GrahamEarnshaw,GrahamEarnshaw
309,396708newsML.txt,GrahamEarnshaw,WilliamKazer
310,396738newsML.txt,GrahamEarnshaw,DarrenSchuettler
311,399045newsML.txt,GrahamEarnshaw,GrahamEarnshaw
312,399060newsML.txt,GrahamEarnshaw,GrahamEarnshaw
313,399258newsML.txt,GrahamEarnshaw,AaronPressman
314,401087newsML.txt,GrahamEarnshaw,GrahamEarnshaw
315,404313newsML.txt,GrahamEarnshaw,EricAuchard
316,307647newsML.txt,HeatherScoffield,JoWinterbottom
317,309320newsML.txt,HeatherScoffield,JoWinterbottom
318,321033newsML.txt,HeatherScoffield,HeatherScoffield
319,337165newsML.txt,HeatherScoffield,HeatherScoffield
320,33960newsML.txt,HeatherScoffield,JimGilchrist
321,34118newsML.txt,HeatherScoffield,HeatherScoffield
322,356586newsML.txt,HeatherScoffield,AaronPressman
323,359796newsML.txt,HeatherScoffield,AlanCrosby
324,362276newsML.txt,HeatherScoffield,ToddNissen
325,363771newsML.txt,HeatherScoffield,ToddNissen
326,381783newsML.txt,HeatherScoffield,FumikoFujisaki
327,386076newsML.txt,HeatherScoffield,FumikoFujisaki
328,405241newsML.txt,HeatherScoffield,HeatherScoffield
329,409946newsML.txt,HeatherScoffield,KirstinRidley
330,426025newsML.txt,HeatherScoffield,BernardHickey
331,43373newsML.txt,HeatherScoffield,JonathanBirt
332,43378newsML.txt,HeatherScoffield,JonathanBirt
333,458616newsML.txt,HeatherScoffield,HeatherScoffield
334,459013newsML.txt,HeatherScoffield,AlexanderSmith
335,459927newsML.txt,HeatherScoffield,AlexanderSmith
336,471524newsML.txt,HeatherScoffield,FumikoFujisaki
337,48320newsML.txt,HeatherScoffield,DarrenSchuettler
338,483976newsML.txt,HeatherScoffield,LynnleyBrowning
339,48870newsML.txt,HeatherScoffield,MatthewBunce
340,4951newsML.txt,HeatherScoffield,JohnMastrini
341,496213newsML.txt,HeatherScoffield,AaronPressman
342,531412newsML.txt,HeatherScoffield,EdnaFernandes
343,534980newsML.txt,HeatherScoffield,EricAuchard
344,540018newsML.txt,HeatherScoffield,EricAuchard
345,543313newsML.txt,HeatherScoffield,BradDorfman
346,546238newsML.txt,HeatherScoffield,HeatherScoffield
347,55336newsML.txt,HeatherScoffield,HeatherScoffield
348,554418newsML.txt,HeatherScoffield,RogerFillion
349,555389newsML.txt,HeatherScoffield,BradDorfman
350,559153newsML.txt,HeatherScoffield,HeatherScoffield
351,562336newsML.txt,HeatherScoffield,AaronPressman
352,568902newsML.txt,HeatherScoffield,JohnMastrini
353,570410newsML.txt,HeatherScoffield,JaneMacartney
354,571281newsML.txt,HeatherScoffield,JohnMastrini
355,574091newsML.txt,HeatherScoffield,JaneMacartney
356,574092newsML.txt,HeatherScoffield,GrahamEarnshaw
357,574094newsML.txt,HeatherScoffield,HeatherScoffield
358,574097newsML.txt,HeatherScoffield,GrahamEarnshaw
359,578594newsML.txt,HeatherScoffield,DarrenSchuettler
360,584216newsML.txt,HeatherScoffield,HeatherScoffield
361,584217newsML.txt,HeatherScoffield,PierreTran
362,589583newsML.txt,HeatherScoffield,AlexanderSmith
363,597370newsML.txt,HeatherScoffield,DarrenSchuettler
364,60232newsML.txt,HeatherScoffield,HeatherScoffield
365,608139newsML.txt,HeatherScoffield,EdnaFernandes
366,301684newsML.txt,JaneMacartney,AlanCrosby
367,301707newsML.txt,JaneMacartney,EdnaFernandes
368,305714newsML.txt,JaneMacartney,GrahamEarnshaw
369,307319newsML.txt,JaneMacartney,KouroshKarimkhany
370,310150newsML.txt,JaneMacartney,AaronPressman
371,310425newsML.txt,JaneMacartney,DavidLawder
372,311877newsML.txt,JaneMacartney,LynnleyBrowning
373,314873newsML.txt,JaneMacartney,AaronPressman
374,316240newsML.txt,JaneMacartney,JohnMastrini
375,333529newsML.txt,JaneMacartney,BenjaminKangLim
376,333545newsML.txt,JaneMacartney,DarrenSchuettler
377,334756newsML.txt,JaneMacartney,JaneMacartney
378,336162newsML.txt,JaneMacartney,BernardHickey
379,339320newsML.txt,JaneMacartney,JaneMacartney
380,340691newsML.txt,JaneMacartney,AaronPressman
381,340765newsML.txt,JaneMacartney,GrahamEarnshaw
382,345343newsML.txt,JaneMacartney,GrahamEarnshaw
383,348416newsML.txt,JaneMacartney,JonathanBirt
384,349275newsML.txt,JaneMacartney,MureDickie
385,349292newsML.txt,JaneMacartney,BenjaminKangLim
386,349859newsML.txt,JaneMacartney,BenjaminKangLim
387,358766newsML.txt,JaneMacartney,MureDickie
388,361969newsML.txt,JaneMacartney,GrahamEarnshaw
389,377239newsML.txt,JaneMacartney,BenjaminKangLim
390,381241newsML.txt,JaneMacartney,BenjaminKangLim
391,381265newsML.txt,JaneMacartney,MureDickie
392,382170newsML.txt,JaneMacartney,JaneMacartney
393,382203newsML.txt,JaneMacartney,JaneMacartney
394,382978newsML.txt,JaneMacartney,JaneMacartney
395,384662newsML.txt,JaneMacartney,AlexanderSmith
396,384664newsML.txt,JaneMacartney,AlexanderSmith
397,386237newsML.txt,JaneMacartney,GrahamEarnshaw
398,386417newsML.txt,JaneMacartney,GrahamEarnshaw
399,387943newsML.txt,JaneMacartney,BenjaminKangLim
400,387947newsML.txt,JaneMacartney,JaneMacartney
401,387960newsML.txt,JaneMacartney,JohnMastrini
402,389477newsML.txt,JaneMacartney,AlanCrosby
403,389638newsML.txt,JaneMacartney,GrahamEarnshaw
404,392186newsML.txt,JaneMacartney,DarrenSchuettler
405,392463newsML.txt,JaneMacartney,BenjaminKangLim
406,392533newsML.txt,JaneMacartney,BenjaminKangLim
407,394077newsML.txt,JaneMacartney,MureDickie
408,395468newsML.txt,JaneMacartney,EricAuchard
409,395516newsML.txt,JaneMacartney,AaronPressman
410,395810newsML.txt,JaneMacartney,BenjaminKangLim
411,396202newsML.txt,JaneMacartney,MureDickie
412,396203newsML.txt,JaneMacartney,BernardHickey
413,396370newsML.txt,JaneMacartney,JaneMacartney
414,396697newsML.txt,JaneMacartney,KevinMorrison
415,396731newsML.txt,JaneMacartney,TanEeLyn
416,308071newsML.txt,JanLopatka,FumikoFujisaki
417,308330newsML.txt,JanLopatka,FumikoFujisaki
418,31233newsML.txt,JanLopatka,FumikoFujisaki
419,31240newsML.txt,JanLopatka,JoWinterbottom
420,31422newsML.txt,JanLopatka,BernardHickey
421,31429newsML.txt,JanLopatka,JoWinterbottom
422,320889newsML.txt,JanLopatka,JanLopatka
423,320901newsML.txt,JanLopatka,JanLopatka
424,321155newsML.txt,JanLopatka,JanLopatka
425,321203newsML.txt,JanLopatka,FumikoFujisaki
426,322938newsML.txt,JanLopatka,JanLopatka
427,346501newsML.txt,JanLopatka,JanLopatka
428,346547newsML.txt,JanLopatka,JanLopatka
429,368847newsML.txt,JanLopatka,ToddNissen
430,368856newsML.txt,JanLopatka,BradDorfman
431,369118newsML.txt,JanLopatka,DarrenSchuettler
432,370111newsML.txt,JanLopatka,AlanCrosby
433,371688newsML.txt,JanLopatka,JanLopatka
434,371984newsML.txt,JanLopatka,JanLopatka
435,375073newsML.txt,JanLopatka,JanLopatka
436,377995newsML.txt,JanLopatka,JanLopatka
437,40994newsML.txt,JanLopatka,LynnleyBrowning
438,42676newsML.txt,JanLopatka,AlanCrosby
439,446351newsML.txt,JanLopatka,BernardHickey
440,446630newsML.txt,JanLopatka,AlanCrosby
441,452582newsML.txt,JanLopatka,FumikoFujisaki
442,455793newsML.txt,JanLopatka,AaronPressman
443,45921newsML.txt,JanLopatka,JanLopatka
444,462517newsML.txt,JanLopatka,AlanCrosby
445,464488newsML.txt,JanLopatka,AlanCrosby
446,465505newsML.txt,JanLopatka,BenjaminKangLim
447,467480newsML.txt,JanLopatka,BenjaminKangLim
448,471677newsML.txt,JanLopatka,JanLopatka
449,474165newsML.txt,JanLopatka,AlanCrosby
450,481273newsML.txt,JanLopatka,AlanCrosby
451,48998newsML.txt,JanLopatka,DarrenSchuettler
452,49058newsML.txt,JanLopatka,AlanCrosby
453,493334newsML.txt,JanLopatka,JoeOrtiz
454,494486newsML.txt,JanLopatka,JoeOrtiz
455,495089newsML.txt,JanLopatka,EdnaFernandes
456,495103newsML.txt,JanLopatka,BenjaminKangLim
457,505962newsML.txt,JanLopatka,AaronPressman
458,508615newsML.txt,JanLopatka,AaronPressman
459,511360newsML.txt,JanLopatka,AaronPressman
460,512860newsML.txt,JanLopatka,JanLopatka
461,519868newsML.txt,JanLopatka,AlanCrosby
462,520213newsML.txt,JanLopatka,AlanCrosby
463,52562newsML.txt,JanLopatka,BradDorfman
464,538636newsML.txt,JanLopatka,FumikoFujisaki
465,5455newsML.txt,JanLopatka,MarkBendeich
466,217251newsML.txt,JimGilchrist,JimGilchrist
467,217288newsML.txt,JimGilchrist,KirstinRidley
468,220108newsML.txt,JimGilchrist,JoeOrtiz
469,220114newsML.txt,JimGilchrist,JanLopatka
470,221614newsML.txt,JimGilchrist,JimGilchrist
471,222794newsML.txt,JimGilchrist,JimGilchrist
472,228366newsML.txt,JimGilchrist,JoeOrtiz
473,231094newsML.txt,JimGilchrist,DarrenSchuettler
474,231095newsML.txt,JimGilchrist,BenjaminKangLim
475,232779newsML.txt,JimGilchrist,JimGilchrist
476,234043newsML.txt,JimGilchrist,FumikoFujisaki
477,234051newsML.txt,JimGilchrist,AlanCrosby
478,234052newsML.txt,JimGilchrist,JimGilchrist
479,234053newsML.txt,JimGilchrist,JimGilchrist
480,236935newsML.txt,JimGilchrist,JimGilchrist
481,236941newsML.txt,JimGilchrist,JimGilchrist
482,239869newsML.txt,JimGilchrist,AlexanderSmith
483,239874newsML.txt,JimGilchrist,JimGilchrist
484,246275newsML.txt,JimGilchrist,JimGilchrist
485,252104newsML.txt,JimGilchrist,EricAuchard
486,252113newsML.txt,JimGilchrist,KouroshKarimkhany
487,252143newsML.txt,JimGilchrist,JimGilchrist
488,258609newsML.txt,JimGilchrist,JimGilchrist
489,258624newsML.txt,JimGilchrist,JimGilchrist
490,261243newsML.txt,JimGilchrist,JimGilchrist
491,264073newsML.txt,JimGilchrist,JimGilchrist
492,264074newsML.txt,JimGilchrist,JimGilchrist
493,267064newsML.txt,JimGilchrist,EdnaFernandes
494,275058newsML.txt,JimGilchrist,JimGilchrist
